,Date,Symbol,Open,High,Low,Close,PrevClose,Volume,Turnover,VWAP,Trades,Daily_Return_%,MA_20,MA_50
194,1995-04-27,TATAMOTORS,464.95,465,458,459.95,467,2450,1132060,462.07,,-1.509635974,469.91,466.116
195,1995-04-28,TATAMOTORS,460,460,445,445,459.95,1750,789730,451.27,,-3.250353299,470.885,465.356
142,1995-05-02,TATAMOTORS,444,444,425,426.7,445,3850,1652887.5,429.32,,-4.112359551,470.72,464.168
143,1995-05-03,TATAMOTORS,425,450,420,443,426.7,3050,1336215,438.1,,3.820014061,471.47,463.388
144,1995-05-04,TATAMOTORS,459,480,452,474.55,443,8150,3761337.5,461.51,,7.121896163,473.4475,463.249
145,1995-05-05,TATAMOTORS,475,500,475,476.5,474.55,9350,4528012.5,484.28,,0.4109156043,474.645,463.279
146,1995-05-08,TATAMOTORS,478.95,480,470,470.55,476.5,7250,3451222.5,476.03,,-1.248688353,474.5725,463.408
147,1995-05-09,TATAMOTORS,472,474.95,466,467.5,470.55,7300,3425265,469.21,,-0.6481776644,473.76,463.856
148,1995-05-10,TATAMOTORS,478.95,478.95,465,465,467.5,2200,1029847.5,468.11,,-0.5347593583,472.835,463.676
149,1995-05-12,TATAMOTORS,465,467,459.5,461.5,465,1750,810670,463.24,,-0.752688172,471.91,463.506
150,1995-05-15,TATAMOTORS,467.75,467.75,456,461.55,461.5,4800,2210622.5,460.55,,0.01083423619,470.7725,463.47
151,1995-05-16,TATAMOTORS,460.05,470,450,465.75,461.55,3850,1766967.5,458.95,,0.9099772506,469.0575,463.185
152,1995-05-17,TATAMOTORS,485,508.75,485,503.1,465.75,24750,12255147.5,495.16,,8.019323671,469.6625,463.617
153,1995-05-18,TATAMOTORS,508,535,508,519.85,503.1,19800,10344185,522.43,,3.329357981,471.8075,464.314
154,1995-05-19,TATAMOTORS,530,535,515.25,522.15,519.85,21050,11027282.5,523.86,,0.4424353179,473.165,465.177
155,1995-05-22,TATAMOTORS,518.75,520,506,507.6,522.15,12800,6559570,512.47,,-2.786555587,474.02,465.779
156,1995-05-23,TATAMOTORS,500,512.5,495,507.15,507.6,10100,5126260,507.55,,-0.08865248227,474.615,466.522
157,1995-05-24,TATAMOTORS,517,518,495,504.65,507.15,17000,8639697.5,508.22,,-0.4929508035,475.685,467.315
158,1995-05-25,TATAMOTORS,505,512,498,508.1,504.65,52900,26521542.5,501.35,,0.6836421282,477.8575,468.177
159,1995-05-26,TATAMOTORS,530,530,515,522.7,508.1,66400,34695900,522.53,,2.873450108,480.6425,469.611
160,1995-05-29,TATAMOTORS,520,527,516,523.15,522.7,37050,19340020,522,,0.08609144825,483.8025,470.874
161,1995-05-30,TATAMOTORS,525,532,521.05,529.2,523.15,101300,53247090,525.64,,1.156456083,488.0125,472.358
162,1995-05-31,TATAMOTORS,574,575,555,566.4,529.2,221900,124950227.5,563.09,,7.029478458,494.9975,474.586
163,1995-06-01,TATAMOTORS,570,573,566.05,569.55,566.4,116000,66070602.5,569.57,,0.5561440678,501.325,476.957
164,1995-06-02,TATAMOTORS,568.5,572,560,563.3,569.55,62300,35283562.5,566.35,,-1.097357563,505.7625,479.133
165,1995-06-05,TATAMOTORS,567.5,567.5,558,561.15,563.3,45800,25735290,561.91,,-0.3816793893,509.995,481.356
166,1995-06-06,TATAMOTORS,560,571.4,560,569.2,561.15,77600,44045227.5,567.59,,1.434554041,514.9275,483.74
167,1995-06-07,TATAMOTORS,575,579.9,568,570.35,569.2,53900,30879145,572.9,,0.202037948,520.07,486.205
168,1995-06-08,TATAMOTORS,565,569.75,561.5,568.3,570.35,29100,16436847.5,564.84,,-0.3594284211,525.235,488.672
169,1995-06-09,TATAMOTORS,568.25,568.75,565,566.6,568.3,15250,8649332.5,567.17,,-0.2991377793,530.49,491.374
113,1995-06-12,TATAMOTORS,567,568,563.05,567,566.6,41700,23611417.5,566.22,,0.07059654077,535.7625,494.106
114,1995-06-13,TATAMOTORS,567.9,569,560,563.2,567,82450,46624227.5,565.48,,-0.6701940035,540.635,496.86
115,1995-06-14,TATAMOTORS,570,571,560,567.95,563.2,45350,25712742.5,566.98,,0.8433948864,543.8775,499.619
116,1995-06-15,TATAMOTORS,565,569,565,567.25,567.95,8700,4933927.5,567.12,,-0.1232502861,546.2475,502.404
117,1995-06-16,TATAMOTORS,572,599,571,593.75,567.25,80600,47136585,584.82,,4.671661525,549.8275,505.579
118,1995-06-19,TATAMOTORS,600,615,595,600.15,593.75,50700,30708155,605.68,,1.077894737,554.455,508.531
119,1995-06-20,TATAMOTORS,600,605,596.5,601,600.15,53900,32402695,601.16,,0.1416312589,559.1475,511.111
120,1995-06-21,TATAMOTORS,607,607,597,597.5,601,9050,5435015,600.55,,-0.5823627288,563.79,513.386
121,1995-06-22,TATAMOTORS,598,598,588.5,590,597.5,13950,8252532.5,591.58,,-1.255230126,567.885,515.516
122,1995-06-23,TATAMOTORS,589,589,582,582.5,590,3100,1811302.5,584.29,,-1.271186441,570.875,517.566
123,1995-06-26,TATAMOTORS,580,580,565,569.25,582.5,5150,2932162.5,569.35,,-2.274678112,573.18,519.265
124,1995-06-27,TATAMOTORS,560,566,557,562.1,569.25,11050,6205977.5,561.63,,-1.256038647,574.825,520.506
125,1995-06-28,TATAMOTORS,569,576,566.15,575.65,562.1,12850,7354145,572.31,,2.410603096,575.2875,522.199
126,1995-06-29,TATAMOTORS,579,579,570,572.2,575.65,4150,2381282.5,573.8,,-0.599322505,575.42,524.104
127,1995-06-30,TATAMOTORS,562,568,558,562.45,572.2,7000,3939502.5,562.79,,-1.703949668,575.3775,525.453
128,1995-07-03,TATAMOTORS,561,561,541,546.8,562.45,6900,3813910,552.74,,-2.782469553,574.66,526.579
129,1995-07-04,TATAMOTORS,540,555,535.5,539.4,546.8,15350,8358502.5,544.53,,-1.353328456,573.17,527.462
130,1995-07-05,TATAMOTORS,555,561,547,547.35,539.4,31050,17065252.5,549.61,,1.473859844,572.02,528.744
131,1995-07-06,TATAMOTORS,541,553.5,540,551.2,547.35,11700,6379447.5,545.25,,0.7033890564,571.165,530.475
